,review_body,review_date,hotelName,hotelUrl
691,"We booked the hotel for a long weekend with family. Recently we had a positive experience with Best Western hotels. And this one was not an exception, it even exceeded our expectations. Very clean rooms, hotel close to metro station, service at reception very accurate and proactive, but not too much. We will certainly return when in Milano. Thanks for making our stay a very good one.","September 19, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
692,"Best Western City Hotel offers quiet, clean and comfortable accommodation in a city where money seems to be no object, especially when it comes to fashion. the staff are friendly and willing to help. the breakfast buffet is typically European and provides a great start for the day. It is within easy walking distance of the fashion centre and historical sites.","September 9, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
693,"This hotel has a great location for transportation and sightseeing! It is located at the heart of the city and on one of the popular and live street of Milan. Great customer service and friendly stuff. Hotel manager Omer Bey is very kind and professional. Comfortable, clean rooms. Breakfast is amazing. I highly recommend this hotel during your stay in Milan.","September 7, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
694,"Our experience here was ok. Not bad, not great. Good comfy bed and spacious room. A jug was provided with ample free tea and coffee (not always a given in parts of Europe!).Breakfast was plentiful. The continental parts were great with lots of fresh fruit but the cooked elements (bacon and scrambled eggs) always looked dry and unappetising. Shower was old and the sliding door a little broken. Reception staff were obliging and friendly enough but it kind of felt like they were just 'going through the motions' and we were just another set of guests to check in. Having said that though, the breakfast buffet staff were very friendly! Overall it was ok. Very pricy but that was probably due to the location. It felt old and tired. ","September 6, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
695,"Recently stayed here with my husband for 2 nights. The hotel is only a 10 minute walk from the train station which was handy. Hotel was really nice! Breakfast room was lovely and well stocked. Room was very clean along with the bathroom. Free wifi and safe usage was a bonus. Quite a reasonably priced mini bar in room too. We were surprised that our room had a terrace which was lovely to relax on! Staff were friendly and very helpful, giving advice on trips out etc. The only downside was the small lift which took ages to call as it served whole hotel which had 7 floors! Sometimes it was quicker to walk to the 7th floor! Would definitely recommend this hotel and stay again. ","August 9, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
696,"We recently stayed here with my wife and 20yr old son, July 2-5, 2016 and loved it. Great location, 20meters to the metro. It was very clean and the room was very large. Breakfast was awesome as well, hardly what I would call continental as each morning there was a great selection of meat, cheeses, brioche, fruits, cereals, yogurts, pancakes, eggs and bacon! The staff was very friendly and helpful with directions and recommendations. The bathroom was very large and clean and the maids were very efficient. They take the towel conservation as well. As we normally hang the towels on the hooks provided, if you don't throw them on the floor (as per the sign) the maids will not change them. However, as soon as we called for new towels we received them without delay. Great place, great price. If we get back to Milan we will definitely stay there again!","July 15, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
697,"Travelling on my own, I was a little worried, but it turned out it was an excellent find. It's only a 15min walk from Milano Centrale, and a 20min walk to the Duomo. My room was at the back of the hotel so it was blissfully quiet, and even though it was a single room, it wasn't as 'cosy' as I was expecting. Clean and modern throughout. The staff were lovely and friendly, and ever so helpful, and adding breakfast turned out to be a bargain. My only complaint, and it's not even a complaint as it didn't apply to me but it may be problematic for others, is the lift is a little small! Other than that, I'd definitely stay there again, and recommend to others.","July 7, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
698,"I visited Milan during Champions League. City was crowded. Booked late on ? Website. Did nt look around enough so got absolutely fleeced.Thought with Best Western you get a reliable chain but it's an Independant / franchised so can charge what they want.Will be very carefull again. Charged 6x normal rate. Disgrace but I the mug.Staff friendly and helpful, very centrally situated, but Website has it in a different part of city so diff to find. ( as at best it is a 3 star , so does nt stand out - but clean).Would not go there again.Thank you","May 29, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
699,"This hotel suited our needs. It is standard international chain hotel, the kind you like or don't according to your personal taste. Room was good size, quiet, facing away from street, spotless as was the bathroom. The breakfast was top class, good fresh fruit and cheese, hot croissants excellent coffee - with a terrific, vigilant, 2-woman team making sure that everything was replenished before it ran out completely, tables cleared efficiently. All calmly and quietly. The lift is tiny, and you have to climb a few steps to access it so that would be a difficulty for a person with walking disability. Otherwise,","May 21, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
700,"It is not the kind of hotel we like to book because we would prefer little accommodations with a  character. But this is just a personal preference.The City hotel is nice, clean, nice room and you can feel that there is a management strongly customer oriented.","April 19, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
701,"We stayed here from 3rd to 9th March as part of our 3-wk European holiday/honeymoon. We had chosen to stay here because of its' close proximity to the metro and that it is along one of the bustling streets that has shopping and eateries. It is also a good 20-25 minutes of walk to the Duomo Milan cathedral.The location came up to be one of the best for us.The breakfast selection was average but it wasn't bad. Nothing over the top. They had eggs and a selection of croissants. There were meat too for those non-vegetarian & non-Muslims to enjoy. We don't expect much anyway considering this hotel as one of the budget stays.The room had a very tiny kettle for about 500ml of water which we felt should be upgraded to a 1000ml of kettle. It is rather inconvenient making hot drinks when we have to boil it again & again. The tea & coffee sachets provided for us were certainly useful though.The bed was big enough for the 2 of us, and we slept really well throughout our stay. This is great despite having our rooms facing the street. Our other gripe was that it gets too hot in the room (considering that we are Singaporeans & we come from a country which is generally 30-degC thoughout the year!) and we had to open the balcony doors a few times at night to cool ourselves down. But it's not something that will stop us from selecting to stay in this hotel again if we come to Milan next time.Access to wifi should be improved. We had to constantly request for a ""ticket"" to get a new username/password every 24 or 48 hours during our stay. They don't have the normal free wifi where you access via given username/password once. Best Western may need to look into this. It's quite inconvenient having to keep asking for new ""tickets"" when we are in the middle of planning our trips on our mobile or laptops.Other than the few gripes, it was a lovely and comfortable stay at a convenient location!","March 16, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
